10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Strength,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Label
37,114,13131815456,2.087709106,41,2.578494234,180,23.32431531,82.91207548,89,3,177,17.15357725,87.6602928,-0.723233271,10771880209,0.267472149,809.914673,0.816734045,0.699303878,106.9736133,152.9715717,167.3106916,173.855219,144.3962706,176.6701222,1401477.751,124.9370905,0.720078655,84106.26071,0.060012555,1401798.791,16.06010694,68.7068155,-8.750710705,4.901474382,0.013019338,0.838570438,0.36316925,1.059679293,0.293956229,0.82901984,0.825053023,0.993494321,0.960374603,-0.402571557,0.896061206,0.30941776,3.865499587,0.157028638,3.294571174,0.853252324,0.295654312,7.730999174,2.826478074,1.332771589,457085.5629,0.23446013,1.384081254,15.03603316,245663730.2,4643527820,16180199.75,0.392546478,675.4496173,0.21538572,0.472182273,7.706840994,0.164646482,5.631279017,0.001835089,245366778.6,12.87944679,23.78755039,485.2198152,2.103521761,0.163474276,4.694225784,157099.053,0.261213721,0.344053788,14.75011144,0.506561332,5.525182928,0.096721517,2636.55823,9.37E-06,7.904928092,0.000251774,6.109636937,98522.77996,0.057652444,41.67960037,16.05499181,367.6482358,6905.720458,37.83735768,0.129457787,0.006846288,0.086823545,0.00157669,0
26,107,11341052603,2.184324814,44,2.186718874,152,23.97014091,73.60839487,80,2,150,18.22997468,79.00732991,-0.547795594,9311884375,0.239406469,823.9623838,0.824999874,0.695013191,108.7172787,156.4247702,147.9423093,175.2094227,162.0080244,178.2286793,1491566.303,129.0504156,0.721820462,87461.44417,0.058637316,1491773.215,13.56368615,74.76675277,-7.689918898,5.554235588,0.019625823,0.853519185,0.375093719,1.068952007,0.294045583,0.82260313,0.818802862,0.99139122,0.953981185,-0.415401211,0.910526835,0.323621647,3.504962281,0.127018719,3.438888603,0.854606898,0.249096701,7.009924562,2.961047687,1.498225034,434965.1636,0.237036951,1.523861933,8.265977444,360755768.5,5639259663,33234026.26,0.503995336,464.7631579,0.21840374,0.472784065,4.485152154,0.202117622,5.385918428,0.001171259,360026824.9,11.51615977,19.24241168,301.7063497,4.049789716,0.186297658,4.645973204,172954.6368,0.260948553,0.356780534,10.85404782,0.5050964,4.965859223,0.105915515,4080.924419,8.81E-06,5.765419616,0.000165185,6.299756198,97395.36692,0.053606778,39.30952225,13.61063721,353.4392806,5467.267541,63.29830539,0.179536125,0.006423061,0.067369147,0.001645731,0
32,85,7792292468,1.754734667,30,2.496020179,103,16.79793208,62.76332633,66,3,100,12.60678809,65.93641512,-0.651905472,6379647103,0.322336786,408.3757063,0.803172261,0.69200865,108.2493589,156.4277539,170.160743,171.6355756,143.4948483,174.7032209,1467112.845,125.6384327,0.740478,84323.30963,0.057475681,1467391.48,10.13581357,19.41361287,-2.76751593,2.75052057,0.017614887,0.812933681,0.269207824,0.868942822,0.20890827,0.867749757,0.866821354,0.989214029,0.955469826,-0.423985878,0.873970297,0.256942392,3.085291549,0.205787228,2.730146973,0.817229048,0.317477849,6.170583099,2.422837318,0.75849537,577729.3788,0.298237899,0.784265233,5.931147541,672389347.6,7629501881,73724570.18,0.565202368,312.5068852,0.204922548,0.45460169,3.131940581,0.225403266,5.121409931,0.000850854,671008043,8.059329648,36.59737139,470.9812047,4.122353562,0.234916088,4.746269087,96538.71836,0.190319024,0.275132373,22.1836568,0.395608367,2.596766047,0.120537385,7389.695676,8.39E-06,2.247662958,6.93E-05,5.619134192,137552.822,0.076745854,33.7428272,10.15322019,427.6287039,4912.630546,57.35045425,0.170965222,0.004549508,0.035119814,0.001438092,0
33,101,8466116538,2.075973737,37,2.441120321,126,20.61344515,71.74740173,76,4,122,15.40286207,75.9864031,-0.60071211,7022847760,0.268191723,626.2438002,0.818089217,0.733029467,105.0509259,143.3106453,158.9702113,160.9241578,140.3782511,163.7871291,1216131.628,117.2408935,0.734861162,74977.77551,0.061652681,1216302.165,12.61082068,45.00756741,-4.181639152,4.097335032,0.021272827,0.823019668,0.360260296,1.018116044,0.263856785,0.825870205,0.823574513,0.989425347,0.949187587,-0.391149307,0.890245571,0.329488566,3.418447051,0.143156909,3.310138621,0.825371825,0.287229198,6.836894101,2.871864052,1.123663785,393240.1363,0.243107347,1.153772953,10.41262929,310149491.6,4208003976,29576082.99,0.430919676,421.7501361,0.229586356,0.488780469,5.59226133,0.179827912,5.282520765,0.001252843,309512393,11.33043776,17.19723557,244.1262119,2.279756974,0.182401644,4.725077837,128539.2966,0.240713957,0.35482929,8.625141447,0.472607393,4.84310871,0.098895073,4798.286388,9.98E-06,3.901785221,0.000120812,6.342045552,74157.25287,0.050575614,33.72986626,12.64344849,349.6605286,4842.562347,47.7406629,0.157029387,0.006066116,0.066736168,0.001464744,0
29,99,7839767273,2.056420887,39,2.290504415,121,21.05360091,69.06084923,74,3,118,16.06859496,73.54859605,-0.546386405,6503275945,0.27473834,639.9950844,0.792013531,0.69408553,102.0600821,147.0425153,171.0175233,166.9873007,134.2444753,171.1439535,1201902.905,116.4596617,0.733370025,74543.06158,0.062020868,1202218.504,11.76171954,43.02928314,-4.319776322,4.073188162,0.032388496,0.812088981,0.377990531,1.045958032,0.275238587,0.818161001,0.815411483,0.984143169,0.938037467,-0.370954264,0.878578157,0.341209935,3.293768495,0.145197415,3.326817545,0.816859256,0.30090785,6.587536991,2.860442842,1.123815382,398174.7049,0.247135005,1.143365273,10.90501446,274936136.5,3556897327,29335412.78,0.436100664,437.7251688,0.211053601,0.465633064,5.531392907,0.17394407,5.361891759,0.001431049,274447831.3,10.86554834,15.99056352,204.7167162,2.724867441,0.18648084,4.621963581,139712.0439,0.254902644,0.368884679,8.098937527,0.490917019,4.920795142,0.101149445,7181.633554,9.83E-06,2.423023159,7.83E-05,6.296049007,72255.87858,0.049856156,33.76478349,11.82116034,336.8380072,4294.56957,55.38008892,0.173364403,0.006364193,0.069125032,0.001538509,0
33,103,9935925617,2.091909089,37,2.473322731,132,20.91846634,73.42929045,78,3,129,15.53366087,77.73938628,-0.627933932,8242089824,0.263469707,651.551483,0.819012597,0.687080629,104.6281392,152.2792738,173.7218493,170.7307738,141.658527,174.27237,1363469.834,124.7186436,0.717510945,82874.18748,0.060781827,1363813.948,13.18248713,47.92823152,-4.584354112,4.263547931,0.022126568,0.823851851,0.366786363,1.036044754,0.272889258,0.823837485,0.821048085,0.989079549,0.948386968,-0.391868402,0.891822937,0.329544408,3.495620408,0.140821449,3.331719169,0.825635618,0.287553609,6.991240816,2.879393848,1.16869058,433168.4381,0.241458219,1.204754669,11.71378446,353208472.9,5034481680,33232258.22,0.397594124,458.3132832,0.229730969,0.48879762,6.120201165,0.172801665,5.278116943,0.001213436,352529321.8,11.30188201,17.82821288,281.4341835,1.994962715,0.187360232,4.68758692,150708.9629,0.250244917,0.357425347,9.42058564,0.487959032,4.876022766,0.106109316,5230.853094,9.05E-06,3.886053984,0.000109225,6.320359388,83180.49152,0.050593575,36.08739138,13.21173511,349.62315,5247.65347,42.14639249,0.151633828,0.006215432,0.068875622,0.001502305,0
27,119,8192219698,2.355356823,50,2.251400264,176,27.21686632,78.19808146,83,1,175,20.37502944,84.83601279,-0.446147806,8192219698,0.216236943,1082.209122,0.795371385,0.665084543,97.51599706,146.6219566,158.3982323,165.0817979,134.0149245,168.3181511,1138094.208,116.6189087,0.717173527,73504.1765,0.064585318,1138259,14.96605396,100.1617764,-7.602138517,6.45461686,0.019985909,0.839260897,0.459939439,1.184682786,0.345917988,0.786329329,0.780349017,0.991500436,0.95002212,-0.373936453,0.904470953,0.378138242,3.673309857,0.100294459,3.8061377,0.841856193,0.190441246,7.346619714,3.200542555,1.754523318,246133.6466,0.207293602,1.792751667,17.91322506,128495079.6,2116376339,13865331.32,0.341735455,514.2241299,0.238619086,0.496765265,9.362867804,0.147505336,5.299810231,0.001893242,128216090.2,13.45743163,12.2003304,210.8765506,2.086719658,0.177299721,4.603898877,152715.8301,0.309642102,0.424261762,6.289933374,0.559945462,6.89878551,0.104272429,2167.379278,1.40E-05,8.881700192,0.000350682,6.608065879,54251.30991,0.047661657,36.59847433,15.02073166,291.6136371,4933.764931,50.01299219,0.172763468,0.008404504,0.114666663,0.001833086,0
30,123,11530014888,2.374194924,52,2.269097628,181,28.07039405,84.14838097,90,2,179,21.51209747,90.60997649,-0.563146314,11530014888,0.216991128,1129.217821,0.761448633,0.681506401,107.5351877,157.7904294,165.5928742,176.4766273,147.2752525,182.4664353,1404139.958,120.1493068,0.73081678,82975.37297,0.059093378,1404358,16.82933173,115.9532892,-10.14317512,6.828099588,0.021525946,0.846041191,0.463922805,1.189574283,0.347825287,0.784543219,0.778498904,0.99142053,0.949594041,-0.375570546,0.906719974,0.381170096,3.906972964,0.102008848,3.829069503,0.849971078,0.22810722,7.813945929,3.219484295,1.849220152,304733.2268,0.198726051,1.897408377,18.59305886,142632920.6,2722846071,11327551.94,0.324961689,764.7339231,0.260202083,0.52126348,9.978480538,0.155430197,5.128903474,0.002092771,142404594,15.20902205,12.08842608,230.0425261,1.839369518,0.157144469,4.640053983,191162.1367,0.312856348,0.426558667,6.27433093,0.563852578,7.879680947,0.094048509,2488.749932,1.13E-05,8.697229925,0.000270611,6.651213554,65728.71139,0.046803387,36.63258052,16.86970416,289.7439641,5474.808432,43.04494859,0.151395828,0.008773222,0.132997493,0.001778227,0
18,102,6220381488,2.229517491,48,2.037759376,129,25.12571313,65.29167232,71,1,128,19.52886207,71.74678303,-0.415587114,6220381488,0.226791066,884.5984007,0.871418694,0.734595551,102.7164906,139.8272701,160.1624176,156.4608577,137.2333779,161.3877319,1208225.292,121.8480971,0.738679875,74266.53108,0.061467453,1208404,11.35351567,68.38896947,-4.485799647,5.652764859,0.028212076,0.856050272,0.382001292,1.065949776,0.287826422,0.818052293,0.814612666,0.98840901,0.946416519,-0.416270061,0.914276178,0.335742417,3.170145529,0.114033809,3.514788475,0.856467483,0.228443146,6.340291058,3.034667702,1.522731065,274055.2318,0.231961777,1.544842042,9.4893071,279610666.6,3380792879,48504947.11,0.494624323,271.3969204,0.232161609,0.489222684,5.09774644,0.211462557,5.101549917,0.000967392,278542115.6,10.17007518,16.41756464,204.4728083,4.371653736,0.228745533,4.681158913,118282.4457,0.25935988,0.368030699,8.471519701,0.500105773,4.543740036,0.119239633,4274.268036,1.37E-05,3.831334952,0.000166448,6.434597952,62603.42122,0.051806698,36.13690073,11.4013368,339.9836975,4270.179752,83.06271144,0.23396835,0.006215608,0.060765827,0.001739695,0
28,110,7681617418,2.173417382,44,2.3407965,167,24.41905826,75.62014989,81,1,166,18.52064969,81.1637262,-0.600525171,7681617418,0.24031608,869.1433826,0.774362991,0.706083747,103.3309343,146.3437373,147.3634962,162.3483908,141.9471733,165.7317109,1165790,113.3231741,0.720244287,74373.43719,0.063796599,1166081,14.15552681,70.95336306,-7.467055997,5.400362038,0.019707394,0.842878401,0.388949398,1.090755137,0.303910943,0.816888864,0.812598518,0.990985474,0.952349895,-0.404799555,0.904363535,0.331073622,3.594482866,0.129751151,3.433588045,0.84640224,0.232186015,7.188965731,2.938471962,1.465026061,280228.0154,0.231498238,1.512689605,9.801626016,260138366,4259850844,22695162.84,0.53651072,287.8634146,0.234035296,0.494703305,5.810750418,0.23516062,5.232302614,0.001054815,259239598.8,11.27954741,19.21567371,354.6443736,2.266528236,0.200285146,4.589890931,121925.8647,0.277101333,0.368670589,11.30320043,0.525118847,5.028690396,0.117092988,2519.022691,1.40E-05,5.875181264,0.000250559,6.22466992,64420.57197,0.055245366,40.76924227,14.1592831,344.0363054,5839.965128,46.90026099,0.166777165,0.006621708,0.07013802,0.001753807,0
29,108,10783757067,2.181217216,43,2.236954079,137,23.21216117,74.44362563,79,5,132,17.90339474,79.48337535,-0.527019746,10783757067,0.23636613,775.7535606,0.801157835,0.702803718,115.8362661,164.8202238,175.3282636,179.8360364,163.4441801,186.681547,1706703.042,132.0470137,0.717149596,96304.4469,0.056427184,1706937,13.76557105,72.94100759,-7.113498562,5.407259717,0.024901252,0.867821588,0.342493449,1.003468004,0.261708464,0.835184171,0.832750811,0.989842604,0.951775227,-0.445004242,0.921707334,0.309702918,3.536855099,0.127047401,3.370037795,0.874530006,0.215767678,7.073710199,2.94455882,1.447433986,403462.0921,0.249172776,1.4668634,6.902081362,320515981.5,4972354463,30795767.96,0.556504652,454.679281,0.215080076,0.472811405,3.901420132,0.22692808,5.324066252,0.001238476,319864015.4,11.99157296,22.4000272,350.9098277,4.8558364,0.160448566,4.723092998,141296.0907,0.240010256,0.335870221,12.80034244,0.473727587,4.987145934,0.084589256,4947.960674,9.94E-06,3.524831504,0.000121025,6.253194562,101745.6652,0.059607159,36.78575472,13.7861661,370.4827167,5654.118404,66.74177327,0.167912856,0.005815453,0.06321628,0.001417987,0
31,110,11211282955,2.148624697,43,2.353616916,137,23.37154552,76.96827943,82,2,135,17.64719922,82.01658366,-0.590793044,11211282955,0.246598254,802.6039561,0.82577417,0.719097489,114.6323622,159.4114343,172.4673882,181.5543996,151.5387739,184.0108692,1666477.083,131.6378449,0.741891929,91624.09722,0.054980712,1666679,14.43951023,67.32971691,-7.363682976,5.157914544,0.026033217,0.848887631,0.370844185,1.048617736,0.27989933,0.822702898,0.819607721,0.988841229,0.947908309,-0.411002336,0.905804871,0.329270184,3.640780733,0.132553346,3.386501155,0.849482809,0.233483357,7.281561466,2.925557851,1.394770165,411000.1321,0.237907131,1.42838798,12.53437602,219220779.3,3628245905,18021133.87,0.428480866,797.4092538,0.259827062,0.52365342,7.249932729,0.196610547,5.305922518,0.001841386,218925855.2,12.02789348,18.83622701,335.7686552,2.514299293,0.173971988,4.65797939,157696.6942,0.257908948,0.35841104,10.50050731,0.498832124,5.191315432,0.098778043,4887.333909,9.39E-06,3.820723883,0.000114753,6.269195471,86599.97919,0.051959603,37.4758923,14.46231098,350.1047202,5865.438369,47.37774169,0.152110436,0.006776195,0.079758056,0.001669191,0
30,90,6942297858,1.788649089,31,2.465438275,107,17.79270106,63.95992218,67,5,102,13.2568956,67.54982162,-0.56410289,5751451643,0.31947191,472.1067556,0.839695385,0.729612136,105.2211134,144.2151361,155.4340505,163.7254833,142.4274403,166.6623537,1260235.91,121.0967842,0.73620162,76639.9577,0.060813977,1260459.975,10.14855746,22.88216021,-3.263014566,2.906433841,0.01781793,0.827567315,0.260708864,0.853485667,0.203844823,0.871826787,0.870967311,0.989572475,0.956861674,-0.440853436,0.885232315,0.249348425,3.080650129,0.206578038,2.755786219,0.828933998,0.313822101,6.161300258,2.459119684,0.795090035,486057.3425,0.293948468,0.818293832,7.384681583,632874593.7,7168101507,72126995.23,0.56836704,216.8571429,0.186624047,0.435772663,3.73531174,0.212592986,5.389822805,0.00076375,631160251.9,8.217304702,37.54041669,472.7729541,4.795999857,0.23125864,4.834776006,76885.81414,0.182858783,0.268097885,22.2221726,0.384521697,2.578782193,0.112377043,6131.959101,1.02E-05,2.144372447,8.52E-05,5.63173406,122343.7303,0.080413115,33.35309838,10.15674032,434.5321656,4929.472435,64.58433517,0.17801475,0.004307654,0.034870777,0.001314316,0
50,134,18244906155,2.26365107,44,2.701818108,156,25.33791938,98.47482298,105,2,154,18.70483357,103.2553199,-0.739562984,14927752521,0.230655788,964.3703364,0.748042921,0.686160191,108.7995763,158.5629386,167.6380109,176.9324575,146.6364271,179.0775887,1399972.591,118.6118837,0.734450478,82401.40724,0.0588593,1400133.843,21.72522838,98.15315946,-9.991810573,5.986419455,0.022647357,0.849147087,0.409401233,1.11720724,0.314983805,0.807692299,0.803109317,0.990454467,0.949889638,-0.398798759,0.908481789,0.346953628,4.511150902,0.118438757,3.590877786,0.850448812,0.21293816,9.022301804,3.060355316,1.618517705,394712.7153,0.215761635,1.667618095,12.48416667,278866524,6822744452,14388653.2,0.414511272,473.4091667,0.197253819,0.449938233,6.248488573,0.176838654,5.932796825,0.001402473,278358117.6,18.2436015,15.32832612,403.4353318,0.928847483,0.104838816,4.70904967,186171.6504,0.276608489,0.384062127,8.038723372,0.522487549,8.290507524,0.063765681,3104.449833,9.58E-06,5.654258502,0.000169112,6.459865445,84521.9379,0.049391553,37.89030553,21.71213367,327.3795921,8294.470198,20.65616296,0.083700584,0.007010573,0.115353455,0.001110833,0
37,125,15955495959,2.324787299,49,2.270646201,147,26.36596619,88.6016785,94,2,145,20.16811642,94.09836967,-0.583957812,12979359567,0.22367591,1004.245742,0.757602262,0.680005726,109.0404687,160.3522803,184.9084174,183.2943339,143.3158124,187.0800129,1465569.848,121.4832502,0.725143726,86046.07109,0.058711682,1465848.429,18.20207635,93.14512032,-7.618221462,6.141027208,0.033520411,0.851752623,0.417731587,1.118728154,0.311397765,0.802862554,0.798453072,0.987064192,0.941609083,-0.401283989,0.914256878,0.35812786,4.097500679,0.111185177,3.687663104,0.856113371,0.232391819,8.195001357,3.157307703,1.658004178,403055.9375,0.203067511,1.708490295,11.7610586,271578058.4,5382894857,18492389.31,0.55773766,502.2045369,0.18986939,0.438517128,5.887769678,0.223041897,5.47755601,0.001467843,271113927.1,15.88134897,13.93806991,293.2799078,1.197208049,0.136635043,4.759848792,203132.1017,0.279558153,0.393986954,7.039866197,0.525288411,7.384639029,0.083818299,5183.569468,9.13E-06,3.794187475,0.000111793,6.59722239,85321.05717,0.047348924,35.73155198,18.20458455,316.5064552,6551.400424,27.60105616,0.111674106,0.007226235,0.104997972,0.001566662,0
30,98,9973712858,2.003522554,37,2.374011191,147,20.54983256,69.24156674,73,2,145,15.48180309,73.56229617,-0.591767144,8186568549,0.288956563,617.0168529,0.885638245,0.694001833,106.8811705,154.0070435,169.770061,174.0133097,151.5215735,177.1513213,1512571.387,136.3945277,0.713076604,89363.16129,0.059080293,1512834.253,11.64968848,38.55106903,-4.135075045,3.785795086,0.01880907,0.817700377,0.341937142,0.999768698,0.258986816,0.835120963,0.83276398,0.989910925,0.951812154,-0.393216115,0.884584704,0.31051814,3.286035163,0.167143111,3.189707039,0.822830368,0.329728873,6.572070327,2.771420672,1.041266228,532572.6624,0.245604798,1.069904261,13.45191556,378896195.2,4893246344,38743918.31,0.364009209,577.8569195,0.225901845,0.486481802,6.945163793,0.154828175,5.199573046,0.001387887,378377046.8,10.2615345,21.6331514,290.9822952,2.847737603,0.207914907,4.752413503,150150.56,0.236282981,0.3359786,12.06151158,0.469061258,4.313523219,0.113870998,5727.310765,8.15E-06,3.796718745,9.99E-05,6.168805342,98849.61029,0.053632576,36.31379224,11.69215214,369.9078129,4771.816249,52.79648954,0.171035435,0.005990686,0.063899444,0.001548601,0
28,110,10203691045,2.189049087,45,2.3140121,167,24.58728528,75.59515506,80,2,165,18.74460361,81.19997291,-0.567829998,10203691045,0.235399339,878.8081326,0.854351193,0.717569576,110.6536823,154.2062065,172.4093965,173.4156856,150.0833102,177.6231967,1547299.25,131.7462565,0.735784943,87925.75472,0.056825307,1547553,14.16374737,72.97097771,-7.358472082,5.550801582,0.020186193,0.850582238,0.386014737,1.077338462,0.294430631,0.816873233,0.813150547,0.991204543,0.952591141,-0.409021427,0.907951292,0.335746044,3.589974623,0.12457731,3.455369383,0.852163617,0.224404504,7.179949246,2.966407787,1.499619412,364292.9532,0.232281779,1.537141832,12.56215971,253579025.4,4121855611,25605425.67,0.402128194,570.5589837,0.258874312,0.522361174,7.218965475,0.181362098,5.278785667,0.001424184,253086001.6,11.59339156,18.56792173,340.2879202,2.378661949,0.192173786,4.625887129,157290.4174,0.269330184,0.368650826,10.68934097,0.512294999,5.165505347,0.108138207,3358.064823,1.05E-05,5.875966412,0.000188067,6.290642305,82377.5237,0.053230826,38.06265364,14.19179505,341.3476133,5730.299897,49.18972186,0.166814992,0.006688501,0.076105917,0.001623391,0
33,124,12228448326,2.359727845,49,2.411583476,165,27.22961583,86.10405133,91,1,164,20.55765609,92.21531672,-0.619607448,12228448326,0.220554449,1089.756982,0.814743688,0.648933431,102.8611179,158.5079654,158.685223,176.8756625,148.7178537,179.7470445,1437799.125,129.1433642,0.723104777,85195.18238,0.059253884,1438021,17.44300711,113.2370891,-10.09198318,6.544007477,0.027166667,0.847439183,0.44747324,1.16333208,0.333652637,0.790783793,0.785438318,0.989457413,0.945315632,-0.385145441,0.909569851,0.37447474,3.992715877,0.106529758,3.774583902,0.851873003,0.228058581,7.985431753,3.196261736,1.77085949,317161.9298,0.197658652,1.838405826,18.25351563,175465898.6,3405785044,13283309.33,0.34096012,642.9617188,0.251156921,0.513016324,10.06271895,0.153828339,5.161564856,0.001780224,175150361.5,15.47324503,12.86169382,259.5147789,1.530066657,0.157327537,4.691209332,184493.6009,0.301744695,0.416137391,6.709592,0.55078921,7.728488253,0.094884778,3112.03865,1.12E-05,5.851306596,0.000183243,6.615865906,68024.81224,0.047304464,36.02069328,17.44262566,297.8269379,5886.573218,37.14012906,0.141049782,0.008158516,0.12418784,0.001675946,0
32,119,14181582152,2.158151743,48,2.240782972,142,25.78263365,83.21807929,90,1,141,19.93690062,88.75351454,-0.599270195,11514099562,0.256769049,951.937622,0.799154294,0.673573138,106.661254,158.3514069,164.3016763,176.3945933,146.593,180.3201851,1461438.503,126.5472068,0.711356845,87548.82188,0.059905923,1461702.067,16.0762095,77.48549822,-9.242111448,5.522386866,0.027752946,0.849084753,0.378849607,1.082162492,0.302738441,0.821949434,0.817703524,0.988161599,0.947127933,-0.405407704,0.90384854,0.321258218,3.848131842,0.149065799,3.411062,0.853538522,0.300344354,7.696263684,2.923740214,1.493149045,462270.5624,0.218517495,1.533201935,19.0604336,222413072.6,4246740078,15466960.36,0.375497892,739.7734417,0.200480608,0.449998672,8.876009976,0.154285192,5.378213674,0.002049617,222175030.2,13.07159341,21.59342999,441.8163747,1.913292346,0.17167148,4.722537399,177723.7997,0.270662717,0.35716145,13.23580976,0.518816653,5.861828066,0.102606313,4479.682348,9.20E-06,3.634869384,0.00011168,6.219257126,94960.22577,0.052745835,41.58401324,16.09059364,355.3628056,6712.912356,37.03767327,0.135449897,0.007232879,0.098625392,0.001682697,0
20,113,9724250576,2.225272916,48,2.277567293,176,26.68321616,74.66768244,80,1,175,20.2142865,81.34746323,-0.556926368,9724250576,0.228965852,1042.146974,0.833200948,0.718548626,109.8327063,152.8535471,169.9235122,170.4846034,147.5127113,174.8999714,1469180.167,127.3577204,0.734429342,85097.6322,0.057921849,1469495,13.94766767,94.10077581,-9.593205662,6.352913768,0.01643328,0.867085288,0.374903094,1.082632275,0.307494052,0.824569888,0.820235876,0.99317522,0.959180255,-0.42781524,0.918589587,0.315107101,3.531629193,0.123556745,3.477440021,0.870937639,0.225922218,7.063258386,2.985097258,1.701230543,336464.1753,0.234729867,1.722319844,16.91027801,205788179.4,3339837644,25578579.95,0.31541523,627.3597304,0.264262734,0.527277213,9.63177425,0.144042682,5.304204334,0.001615521,205405024.2,11.99962967,21.99942941,347.3082451,5.822653678,0.181158543,4.664124985,141343.1986,0.267274362,0.352098196,13.38908185,0.513790116,5.419069483,0.099237124,2477.759941,1.16E-05,8.105127546,0.000324619,6.251445868,87355.90596,0.059446208,41.86970876,13.9977346,360.329684,5665.527442,77.57203311,0.195874349,0.007010544,0.085949512,0.001568197,0
34,93,9131010667,1.760509504,32,2.503947854,117,18.18157231,68.48064334,73,5,112,13.54830715,71.92146567,-0.661849185,7656917258,0.340858861,483.0987126,0.790550212,0.651350917,105.2361133,161.5659249,170.9849132,181.6077021,145.9458192,182.1479659,1479979.987,127.7259761,0.722014552,86984.53956,0.058774132,1480256.223,11.2634957,23.62883895,-3.741913547,2.853740856,0.017353684,0.822653593,0.26255699,0.859225066,0.206260952,0.871162302,0.870192579,0.9894544,0.956589972,-0.431016708,0.87741475,0.249788916,3.258734061,0.23042134,2.723568386,0.824597188,0.400943155,6.517468123,2.421883495,0.782752148,601694.9687,0.285853284,0.811460209,9.900800986,651235233.2,8421759396,61913541.44,0.498867153,301.267406,0.185623787,0.431227388,4.306478277,0.207758021,5.438893132,0.000919426,650052282.8,9.014979147,40.49900197,560.0148839,4.061207074,0.209541599,4.844354496,93528.93283,0.191446421,0.268741359,25.33660857,0.404882853,3.009262667,0.107211771,6162.302006,9.09E-06,2.045165541,7.59E-05,5.549843246,149312.0898,0.084584967,35.30398394,11.26100195,435.8131328,5507.802701,52.58671659,0.152594524,0.00451729,0.040937022,0.00129392,0
28,96,10051695347,1.886739232,37,2.340763632,124,20.2195456,68.08580954,73,6,118,15.50610353,72.30623601,-0.61585435,8426286614,0.315597862,592.5143041,0.786565681,0.689347908,112.590934,163.3296232,185.521416,183.5436656,152.4643354,188.0157736,1611455.793,128.4694763,0.715321782,92924.08048,0.057664679,1611701.902,11.15650741,34.62942328,-4.948911063,3.517261584,0.022453109,0.836263246,0.292486376,0.912778231,0.225118723,0.857187565,0.855833861,0.98812112,0.951744593,-0.426114718,0.888704725,0.274604928,3.217992494,0.202271684,2.937973537,0.839660993,0.37634941,6.435984988,2.596221062,0.957629626,606766.8714,0.265178448,0.984488764,14.50794439,575266536.1,7415086272,60880745.42,0.340877055,380.6564052,0.189005166,0.441587532,6.378978769,0.143630185,5.347589039,0.001047543,574355245.9,9.411411219,31.65394634,424.3939987,4.142316477,0.216132421,4.824575491,122429.3069,0.209735284,0.294974681,19.11756062,0.432799189,3.549047575,0.107457965,7219.57255,8.36E-06,2.069143937,6.89E-05,5.828684503,131107.2288,0.068192848,36.0496034,11.17389986,409.7239538,5087.373299,63.11526886,0.178322679,0.004935213,0.049671132,0.001296948,0
